likes_mean,likes_std,view_mean,views_std,comment_mean,comment_std,dislike_mean,dislike_std
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1.2682998657226563,0.3076518356800079,2.4873439580202104,0.1615090027451515,1.5363188624382018,0.275509712100029,1.3939580604434014,0.2923553839325905
1.1562926476022477,0.2076548245546249,1.3990879453224858,0.0636199288717707,0.8779599180553863,0.2283282539419549,0.7491040531748806,0.28154770191147627
0.09785175323486328,0.15625926852226255,0.478111058473587,0.1238422840833664,0.2336141169071197,0.13254663348197934,0.2367981821298599,0.13254663348197934
0.5550872087478638,0.18596312031149864,1.7961896955966952,0.13255733251571652,0.7677909731864929,0.1360112614929676,0.8049371987581253,0.1360112614929676
0.7448190748691559,0.2488495633006096,2.145415782928467,0.1342504695057869,1.8506672978401184,0.17593968659639359,1.578260362148285,0.21266023814678192
1.8307113647460938,0.32189468294382095,3.293438494205475,0.15114839747548103,2.191747069358826,0.3341876417398453,2.029470533132553,0.2718522176146507
3.827388048171997,0.8645426034927368,4.858723640441895,0.33269795775413513,2.67145037651062,0.8744543194770813,2.238078355789185,1.0652523040771484
